epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,149.968,1.39259,1.4257,0.92611,0.84797,0.36667,0.50777,0.32209,1.92941,2.44538,1.60483,0.0014376,0.0014376,0.0014376
141,151.01,1.18144,1.08295,0.98391,0.84797,0.36667,0.50777,0.32209,1.92941,2.44538,1.60483,0.00143595,0.00143595,0.00143595
142,152.037,1.17855,1.24622,0.89829,0.84797,0.36667,0.50777,0.32209,1.92941,2.44538,1.60483,0.0014343,0.0014343,0.0014343
143,153.056,1.02404,1.16705,1.05805,0.84797,0.36667,0.50777,0.32209,1.92941,2.44538,1.60483,0.00143265,0.00143265,0.00143265
144,154.148,1.33447,1.15713,1.10426,0.77123,0.36667,0.46786,0.28198,1.9849,2.5412,1.61051,0.001431,0.001431,0.001431
145,155.14,1.04955,1.2195,1.10604,0.77123,0.36667,0.46786,0.28198,1.9849,2.5412,1.61051,0.00142935,0.00142935,0.00142935
146,156.135,0.94787,1.41962,1.06171,0.77123,0.36667,0.46786,0.28198,1.9849,2.5412,1.61051,0.0014277,0.0014277,0.0014277
147,157.142,1.09727,1.04468,1.01227,0.77123,0.36667,0.46786,0.28198,1.9849,2.5412,1.61051,0.00142605,0.00142605,0.00142605
148,158.257,0.96863,1.21243,1.11213,0.69676,0.36667,0.43124,0.27276,2.02739,2.52146,1.56166,0.0014244,0.0014244,0.0014244
149,159.301,1.02391,1.05658,0.98789,0.69676,0.36667,0.43124,0.27276,2.02739,2.52146,1.56166,0.00142275,0.00142275,0.00142275
150,160.396,0.98016,1.12511,1.05906,0.69676,0.36667,0.43124,0.27276,2.02739,2.52146,1.56166,0.0014211,0.0014211,0.0014211
151,161.395,1.07973,1.25876,0.96678,0.69676,0.36667,0.43124,0.27276,2.02739,2.52146,1.56166,0.00141945,0.00141945,0.00141945
152,162.403,1.0528,1.4221,1.13323,0.59332,0.36667,0.43114,0.28718,1.92898,2.5515,1.48395,0.0014178,0.0014178,0.0014178
153,163.457,1.1507,1.14513,1,0.59332,0.36667,0.43114,0.28718,1.92898,2.5515,1.48395,0.00141615,0.00141615,0.00141615
154,164.462,1.32205,1.3218,1.14516,0.59332,0.36667,0.43114,0.28718,1.92898,2.5515,1.48395,0.0014145,0.0014145,0.0014145
155,165.429,0.84057,1.21445,1.03691,0.59332,0.36667,0.43114,0.28718,1.92898,2.5515,1.48395,0.00141285,0.00141285,0.00141285
156,166.417,0.92458,1.11313,0.96853,0.53211,0.36667,0.40321,0.3085,1.85968,2.55555,1.4669,0.0014112,0.0014112,0.0014112
157,167.478,1.1208,1.24611,1.09062,0.53211,0.36667,0.40321,0.3085,1.85968,2.55555,1.4669,0.00140955,0.00140955,0.00140955
158,168.453,1.10811,1.34646,1.03614,0.53211,0.36667,0.40321,0.3085,1.85968,2.55555,1.4669,0.0014079,0.0014079,0.0014079
159,169.498,1.00865,1.19622,1.03146,0.53211,0.36667,0.40321,0.3085,1.85968,2.55555,1.4669,0.00140625,0.00140625,0.00140625
160,170.513,1.29021,1.40232,1.11436,0.85469,0.36667,0.46514,0.28377,1.87399,2.37487,1.43354,0.0014046,0.0014046,0.0014046
161,171.488,1.02835,1.1005,0.97492,0.85469,0.36667,0.46514,0.28377,1.87399,2.37487,1.43354,0.00140295,0.00140295,0.00140295
162,172.464,1.23494,1.35623,1.07331,0.85469,0.36667,0.46514,0.28377,1.87399,2.37487,1.43354,0.0014013,0.0014013,0.0014013
